"PMID","ACUTE_THREAT","POTENTIAL_THREAT","SUSTAINED_THREAT","LOSS","FRUSTRATIVE_NONREWARD","REWARD_VALUATION","EFFORT_VALUATION","EXPECTANCY","ACTION_SELECTION","INITIAL_REWARD_RESPONSIVENESS","SUSTAINED_REWARD_RESPONSIVENESS","REWARD_LEARNING","HABIT","ATTENTION","VISUAL_PERCEPTION","AUDITORY_PERCEPTION","OTHER_PERCEPTION","DECLARATIVE_MEMORY","LANGUAGE","GOAL_SELECTION","UPDATING_REPRESENTATION_MAINTENANCE","RESPONSE_SELECTION","INHIBITION","PERFORMANCE_MONITORING","ACTIVE_MAINTENANCE","FLEXIBLE_UPDATING","LIMITED_CAPACITY","INTERFERENCE_CONTROL","AFFILIATION_ATTACHMENT","FACIAL_COMM_RECEPTION","FACIAL_COMM_PRODUCTION","NONFACIAL_COMM_RECEPTION","NONFACIAL_COMM_PRODUCTION","AGENCY","SELF_KNOWLEDGE","ANIMACY_PERCEPTION","ACTION_PERCEPTION","MENTAL_STATE_UNDERSTANDING","AROUSAL","CIRCADIAN_RHYTHMS","SLEEP_WAKEFULNESS"
"11867253","0","0","2","1","0","0","0","0","0","0","2","0","1","6","4","2","2","0","0","0","3","0","2","0","4","3","3","2","2","2","0","0","1","0","2","0","3","1","1","0","1"
"11870922","7","1","6","7","1","2","1","2","2","5","1","1","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","5","2","0","3","0","2","0","1","0","7","2","8"
"11872243","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11879657","10","2","14","4","0","8","6","13","7","11","10","10","1","0","1","1","3","0","0","0","0","1","0","1","0","1","0","0","5","0","0","0","0","1","5","0","1","0","5","1","1"
"11880658","0","0","1","2","0","0","1","0","0","1","1","0","0","1","1","0","0","0","0","1","4","1","0","0","5","1","2","1","3","2","0","1","0","0","1","1","2","0","1","0","2"
"11897168","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","1","0","0","4","1","0","0","0","1","1","0","1","0","1","0","2"
"11897862","2","0","1","1","0","0","1","0","0","0","1","0","1","2","1","1","1","0","0","0","1","0","0","0","1","0","0","0","2","3","1","0","1","0","1","0","3","1","3","2","7"
"11900104","0","0","1","1","1","0","1","0","0","0","0","0","0","0","6","6","1","2","6","0","0","0","0","0","0","0","0","0","1","3","3","1","4","0","2","2","1","0","0","1","0"
"11900732","7","3","6","2","0","0","0","3","0","0","0","2","0","7","3","3","1","0","0","0","1","1","0","0","1","0","0","2","4","3","1","0","2","0","0","0","1","0","3","0","1"
"11900744","1","0","0","1","0","0","0","0","0","0","0","0","0","3","8","6","0","0","0","0","1","0","0","0","1","0","1","0","3","3","1","0","0","0","1","1","4","1","0","1","0"
"11906226","10","3","9","7","2","1","0","1","0","5","2","1","1","3","0","4","0","2","6","0","4","1","1","0","3","0","1","1","5","10","10","12","18","0","1","0","2","0","7","4","7"
"11906228","0","0","4","6","2","0","2","0","0","0","1","0","0","1","3","5","0","3","9","0","10","0","0","0","11","2","4","2","10","4","6","7","9","0","5","1","2","3","0","1","2"
"11906233","1","0","1","3","1","0","0","0","0","0","0","0","0","1","5","6","1","2","20","0","0","1","1","0","0","0","0","0","1","3","8","10","11","1","2","3","0","1","0","2","0"
"11906237","0","0","2","3","1","0","0","2","0","0","0","0","0","11","1","0","0","1","0","0","1","1","1","0","1","0","0","0","3","5","0","0","1","0","2","0","6","1","4","1","6"
"11906238","1","1","4","1","1","1","1","1","2","1","1","0","0","1","3","4","1","1","8","1","2","1","1","0","1","1","0","1","4","0","0","4","1","2","5","2","1","4","1","0","2"
"11906703","13","6","12","6","1","5","3","8","5","7","4","6","1","0","0","0","0","1","0","0","0","3","1","0","0","1","0","0","4","4","2","2","4","2","2","1","1","0","6","1","5"
"11907685","0","0","1","1","0","0","0","0","0","0","1","0","0","3","8","4","0","1","0","0","0","1","1","0","0","1","0","0","2","5","0","0","1","0","0","1","5","0","1","1","2"
"11914723","0","0","1","1","1","0","0","0","0","0","0","0","0","1","1","1","2","1","2","0","0","0","0","0","0","0","0","0","1","0","1","1","2","1","0","1","0","0","0","0","2"
"11919006","1","0","2","3","0","0","1","0","0","0","1","0","1","1","2","2","1","0","1","1","1","4","1","1","0","0","0","3","0","2","0","1","2","0","1","1","2","1","0","0","0"
"11922877","8","4","9","9","2","1","1","1","1","5","2","0","0","3","2","4","2","2","1","0","1","1","2","0","1","2","1","3","5","7","6","3","13","0","0","0","0","0","8","7","7"
"11923438","7","1","6","4","1","1","0","2","1","4","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","3","6","4","2","3","3","5","2","3","3","6","1","5"
"11923446","0","0","0","1","0","0","1","0","0","0","0","0","2","1","1","2","1","1","1","0","0","1","1","0","0","0","0","1","4","3","0","1","2","0","6","1","4","1","1","1","1"
"11930139","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11931748","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","4","1","0","2","0","0","0","0","0","0","1","0","0","3","2","3","3","6","1","1","0","0","0","0","1","0"
"11931750","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","1","1","4","0","1","0","1"
"11931928","0","0","1","2","1","0","0","0","0","0","0","0","0","1","6","7","0","3","6","0","1","0","1","0","1","0","0","0","2","0","1","1","1","0","0","2","0","0","0","1","1"
"11931949","0","0","4","6","4","0","0","0","0","0","0","0","0","0","3","3","0","9","4","0","1","0","0","0","1","0","0","0","9","2","1","1","1","0","0","3","1","0","1","1","1"
"11950516","0","0","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","2","0","0","0","2","0","1","0","2","0","0","1","1","0","0","0","0","0","0","0","0"
"11950765","0","0","5","5","3","0","1","1","0","0","2","0","0","3","1","1","0","2","2","1","6","1","2","0","5","1","2","2","7","3","0","2","1","0","3","2","3","2","0","0","0"
"11950772","0","0","1","4","1","0","0","0","0","0","0","0","0","2","7","7","0","6","6","0","0","0","3","0","0","0","0","0","2","1","0","1","0","0","2","2","1","0","0","0","0"
"11954059","2","0","1","1","0","0","0","0","0","0","1","0","0","5","2","1","2","1","2","0","2","0","3","0","1","0","0","1","2","6","0","0","1","0","0","0","4","0","1","0","1"
"11958958","1","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","2","0","0","0","0","1","0","1","1","1","1","1","0","1","1","3","2","0","5","0","5","1","1","1","2"
"11958964","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","8","0","0","0","0","0","0","0","0","0","0","0","3","2","3","0","1","1","0","1","0","0","0"
"11960021","2","2","1","0","0","3","1","3","1","2","2","2","0","0","0","1","0","0","0","0","3","0","0","0","4","2","2","2","3","0","0","0","0","0","2","0","1","2","0","2","1"
"11960892","2","2","5","1","1","1","0","1","0","4","3","1","1","1","0","0","3","1","0","0","0","0","0","0","0","0","0","0","4","1","1","0","1","0","3","0","0","0","2","2","4"
"11960893","2","1","3","3","0","0","0","1","0","0","1","1","1","4","1","2","0","0","10","4","7","1","2","0","4","2","3","2","4","2","4","4","5","0","4","3","0","1","1","1","1"
"11969318","3","0","1","2","0","0","1","0","0","0","1","0","0","5","2","3","1","0","4","1","2","4","3","1","2","1","1","5","2","2","2","2","4","0","3","0","0","1","0","1","1"
"11969327","1","0","2","2","0","0","0","0","0","1","0","0","2","0","1","2","0","0","6","0","3","0","0","0","3","0","1","2","3","4","6","9","10","0","1","0","3","1","2","3","2"
"11970784","1","0","4","2","0","0","1","0","0","0","2","0","0","5","5","2","1","0","2","0","1","1","1","2","1","0","0","1","2","5","1","0","1","0","2","0","5","2","2","3","4"
"11976394","5","0","2","2","0","1","0","2","1","1","3","1","2","5","1","1","1","1","0","4","5","6","1","2","1","4","1","5","3","2","0","0","4","0","4","1","4","3","3","1","1"
"11988177","4","0","0","0","0","1","1","1","1","0","1","0","0","0","4","5","0","0","1","0","0","0","0","0","1","3","1","1","1","8","3","0","1","0","1","1","3","0","1","0","2"
"11992655","0","0","1","1","0","0","0","1","0","0","1","0","0","1","2","0","0","0","0","0","3","1","0","0","3","0","1","0","4","2","0","1","0","1","0","0","3","0","1","0","2"
"11997687","5","0","4","3","0","0","0","0","0","2","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","1","2","0","0","0","2","0","3","0","3"
"11999890","0","0","0","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","1","0","1","1","3","1","1","0","1"
"12003859","1","1","3","0","0","1","0","2","1","1","3","1","0","5","2","1","0","0","0","1","1","0","0","1","0","1","0","1","3","5","0","1","0","0","0","0","4","0","2","0","2"
"12007751","2","1","2","4","0","1","1","2","0","2","2","1","1","4","1","3","0","0","0","0","1","0","1","0","0","1","0","0","1","1","0","0","2","0","0","0","0","0","2","3","3"
"12023321","9","4","8","3","1","1","0","4","1","2","3","3","0","2","0","0","3","0","0","0","1","0","0","0","3","2","3","2","1","2","1","0","1","0","0","0","0","0","3","0","4"
"12030830","4","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","1","2","1","1","2","3","0","0","0","0","0","0","0","0","0","0","0","0"
"12032364","1","0","2","4","0","1","0","1","0","1","2","1","0","1","0","0","0","0","1","1","2","1","0","0","1","3","1","2","0","0","0","1","0","0","1","2","1","1","0","1","0"
"12040063","4","3","6","3","0","3","1","7","1","4","3","4","0","0","0","0","2","0","0","1","2","1","0","0","2","1","2","2","2","2","1","2","1","0","1","1","1","0","2","1","0"
"12050089","2","0","0","0","0","0","0","0","0","0","0","0","0","2","7","6","0","1","1","0","0","0","0","0","0","0","0","0","0","5","1","0","1","0","2","2","4","2","0","0","0"
"12060018","0","0","0","0","0","0","0","0","0","1","1","0","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"12062028","1","0","2","0","0","0","0","0","0","0","1","0","0","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","2","0","0","1","1","1","2"
"12062047","1","1","1","0","0","0","0","2","0","0","1","0","0","5","2","1","5","0","0","0","1","0","1","0","1","0","0","0","3","3","0","0","3","0","1","0","3","1","1","1","2"
"12062884","1","1","0","2","1","1","0","2","2","1","1","1","0","1","0","0","0","0","1","0","1","2","1","0","2","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0"
"12063136","2","0","0","0","0","0","0","1","0","0","2","0","0","1","0","1","6","0","3","0","2","3","0","1","2","0","1","0","3","2","4","4","7","0","2","0","1","1","0","0","1"
"12065841","1","0","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","2","2","0","0","2","0","3","0","1","0","0","0","0"
"12067697","1","0","4","6","2","0","1","0","1","0","0","0","0","2","6","8","0","9","0","0","0","1","2","0","0","0","0","0","5","4","0","1","1","0","3","0","3","1","1","0","2"
"12067701","1","0","3","6","2","0","0","0","0","0","0","0","1","4","3","3","1","6","2","0","2","1","1","0","3","1","1","1","6","4","1","5","2","0","5","0","5","1","1","0","1"
"12074896","0","0","0","0","0","0","0","1","0","0","0","0","0","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0","0","3","0","1","0","1"
"12077201","1","1","5","3","2","0","0","1","0","0","2","1","0","7","10","7","2","3","3","0","1","0","2","0","1","0","1","0","4","4","2","1","3","0","3","0","2","1","5","2","3"
"12091573","0","0","1","0","0","0","0","0","0","0","1","0","0","4","1","1","1","1","0","0","1","0","2","0","0","0","0","1","1","3","1","2","2","0","2","0","3","1","0","0","1"
"12091578","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","5","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2","0","0","0","0","0","1","0","1"
"12098493","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"12098499","4","1","1","0","0","1","0","1","0","1","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12099909","0","0","2","0","0","0","0","0","0","0","2","0","0","5","3","2","0","0","0","0","0","1","2","0","0","0","0","0","0","3","0","1","1","0","5","0","5","4","2","0","1"
"12106480","0","2","1","1","0","0","0","0","0","0","1","0","0","2","2","2","2","1","1","0","2","0","1","0","2","0","1","0","3","4","2","2","3","0","4","0","5","1","2","1","3"
"12112763","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","1","1","1","0","0","0","1","2","0","3","0","0","2","0","0","2"
"12112764","0","0","1","0","0","0","0","0","0","0","1","0","0","2","3","6","1","0","5","0","2","0","1","0","2","0","1","0","3","6","4","6","7","1","3","0","4","2","1","1","3"
"12112766","1","0","1","3","1","0","0","0","0","0","0","0","0","0","1","1","1","1","7","0","0","0","0","0","0","0","0","0","1","3","3","5","4","0","2","0","0","1","0","0","2"
"12112767","1","1","3","4","1","0","1","0","0","0","0","0","0","0","5","5","0","1","18","0","2","0","2","0","2","0","0","1","3","5","8","10","9","0","4","3","1","1","0","0","0"
"12112769","2","2","1","2","0","1","0","1","1","1","1","1","0","3","3","2","0","0","0","0","0","1","0","1","1","1","1","1","1","1","0","0","1","0","4","1","1","1","2","2","2"
"12115241","6","2","1","0","0","1","0","2","0","3","3","1","1","1","0","0","2","0","0","0","1","0","2","0","0","0","0","1","1","1","1","0","0","1","1","0","0","0","1","0","1"
"12117366","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","0","0","11","0","0","0","0","0","1","1","2","1","1","4","5","6","7","0","2","0","0","0","0","1","1"
"12122033","1","0","1","1","0","0","0","1","0","0","1","0","1","1","1","1","0","0","1","0","0","2","2","0","1","1","2","2","0","3","2","5","1","0","2","0","6","2","1","0","0"
"12122035","0","0","2","2","0","0","0","0","0","0","2","0","0","4","0","0","1","1","0","0","5","0","0","0","5","1","3","0","8","2","0","2","1","1","1","0","3","1","0","0","1"
"12122177","1","0","7","8","3","0","1","0","0","0","2","0","0","2","2","4","0","6","1","0","2","0","1","0","3","1","1","1","6","1","0","0","1","1","2","0","1","0","1","1","3"
"12123617","2","2","3","1","0","0","0","1","0","0","2","1","0","6","8","6","3","1","0","2","2","1","1","0","1","2","1","1","2","5","0","2","0","0","2","2","6","2","2","2","3"
"12123619","1","1","2","2","0","0","0","1","0","0","0","1","1","4","3","0","0","0","0","0","1","0","1","0","2","1","2","1","3","3","0","0","1","0","1","0","4","1","3","1","2"
"12126497","1","0","0","1","0","0","0","0","0","0","0","0","0","1","2","2","0","1","12","0","0","0","0","0","0","0","0","0","2","5","4","10","6","1","1","1","2","1","2","2","3"
"12126506","0","0","1","3","0","0","0","0","0","0","1","0","1","1","0","0","0","1","1","0","5","1","0","0","7","3","3","2","5","3","1","2","2","0","1","1","5","1","1","0","0"
"12133565","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","15","0","0","0","0","0","0","0","0","0","0","2","7","8","9","0","1","2","0","0","0","0","0"
"12133585","3","0","1","1","0","1","1","1","1","0","0","0","1","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","2","1","2"
"12135971","0","1","5","3","2","0","1","0","1","0","1","0","0","1","1","2","0","4","4","0","1","0","1","0","1","0","1","0","3","2","1","3","1","3","6","1","1","3","0","1","1"
"12139955","2","0","3","5","1","2","2","2","1","2","3","1","0","5","1","1","0","2","3","1","5","4","4","1","5","2","3","7","3","1","1","2","3","0","3","1","2","2","1","0","2"
"12145327","4","2","9","7","2","0","0","0","0","5","1","0","1","0","0","0","1","5","0","1","2","1","0","1","1","0","0","1","4","2","0","0","3","0","0","0","2","0","9","1","6"
"12146684","1","0","4","3","1","1","2","1","1","0","2","0","0","2","3","4","2","1","0","0","9","1","1","0","12","4","6","4","11","2","1","2","1","0","0","0","0","0","0","1","2"
"12147314","7","6","7","2","1","1","0","1","1","3","2","3","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","2","2","1","1","2","1","1","0","1","1","4","1","3"
"12151286","0","0","2","5","0","0","0","2","0","0","1","0","0","2","1","2","0","1","1","0","3","1","1","0","4","3","3","2","3","3","1","4","3","2","2","0","0","1","2","2","3"
"12151507","0","0","3","2","1","0","0","0","0","0","1","0","0","2","1","1","0","2","1","0","5","1","1","0","5","0","0","2","5","1","2","2","2","0","1","0","0","0","0","0","2"
"12160754","2","1","3","3","0","3","3","5","3","3","2","2","1","0","2","2","0","3","2","1","1","0","0","1","0","0","0","0","2","5","0","3","0","0","6","0","5","2","2","0","2"
"12160755","8","2","6","3","0","2","0","3","1","2","3","2","1","3","0","0","3","0","0","0","0","1","0","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","2","1","2"
"12160756","0","2","4","3","1","2","3","4","2","3","3","2","0","1","1","1","2","0","2","0","0","1","1","0","1","2","1","3","2","0","1","1","2","0","4","0","0","3","2","1","0"
"12163553","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","1","0","0","0","1","2","1","1","0","2","1","1","1","0","1","0","2","1","0","0","1"
"12165350","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0","1","0","3"
"12165364","3","1","3","4","0","0","0","0","1","1","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","3","2","1","2","0","1","0","1","1","3","2","4"
"12165379","13","2","5","6","1","0","0","1","0","4","0","0","0","1","2","4","1","0","0","0","0","0","0","0","0","1","0","0","2","12","8","2","5","3","0","1","2","0","6","4","6"
"12165380","1","0","0","3","0","1","1","1","1","0","0","0","0","0","2","2","0","7","0","0","0","0","0","0","1","1","1","1","1","7","0","3","0","3","10","0","5","2","2","1","2"
"12165401","2","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0"
"12165478","0","0","2","0","0","0","0","3","0","0","2","0","0","6","2","3","0","0","0","0","0","0","2","0","0","1","0","0","1","3","0","0","0","0","0","0","2","0","1","0","1"
"12165479","0","0","3","4","1","0","1","0","0","0","0","0","0","1","4","4","0","4","12","0","6","1","0","2","6","2","3","1","8","7","4","11","6","0","3","2","2","0","0","0","0"
"12167262","1","0","5","7","3","0","0","0","0","1","0","0","0","1","4","2","0","9","2","0","0","0","0","0","1","1","1","1","7","4","0","0","1","2","2","1","2","1","1","0","3"
"12169260","0","0","1","2","0","0","1","1","2","0","0","0","0","0","6","7","1","1","6","0","0","0","0","0","2","2","2","3","2","1","4","3","8","0","5","1","2","1","0","2","1"
"12183390","4","0","0","1","0","0","0","1","0","0","0","0","1","2","1","1","0","0","0","4","4","1","1","2","0","3","0","1","2","1","0","0","2","0","2","0","4","1","2","0","0"
"12187466","3","2","4","5","2","2","2","2","1","1","2","1","0","4","3","4","0","3","4","1","1","4","2","1","2","2","3","5","4","2","4","5","7","1","3","1","2","1","1","2","1"
